candidate_index,A,B,C,D,E,role_pairs,unique_hits,miss_reasons
83661,3,7,11,12,6,03_07 07_11 12_11 12_06,3,AB:missing_target_anchor_edge
83663,3,7,11,12,9,03_07 07_11 12_11 12_09,3,AB:missing_target_anchor_edge
83665,3,7,11,12,13,03_07 07_11 12_11 12_13,3,AB:missing_target_anchor_edge
84085,3,8,0,1,2,03_08 08_00 01_00 01_02,3,BC:missing_target_anchor_edge
84088,3,8,0,1,6,03_08 08_00 01_00 01_06,3,BC:missing_target_anchor_edge
84089,3,8,0,1,7,03_08 08_00 01_00 01_07,3,BC:missing_target_anchor_edge
84109,3,8,0,4,5,03_08 08_00 04_00 04_05,3,BC:missing_target_anchor_edge
84112,3,8,0,4,9,03_08 08_00 04_00 04_09,3,BC:missing_target_anchor_edge
84120,3,8,0,5,4,03_08 08_00 05_00 05_04,3,BC:missing_target_anchor_edge
84124,3,8,0,5,10,03_08 08_00 05_00 05_10,3,BC:missing_target_anchor_edge
84128,3,8,0,5,14,03_08 08_00 05_00 05_14,3,BC:missing_target_anchor_edge
84129,3,8,0,6,1,03_08 08_00 06_00 06_01,3,BC:missing_target_anchor_edge
84137,3,8,0,6,12,03_08 08_00 06_00 06_12,3,BC:missing_target_anchor_edge
84138,3,8,0,6,13,03_08 08_00 06_00 06_13,3,BC:missing_target_anchor_edge
84218,3,8,1,0,4,03_08 08_01 00_01 00_04,3,BC:missing_target_anchor_edge
84219,3,8,1,0,5,03_08 08_01 00_01 00_05,3,BC:missing_target_anchor_edge
84220,3,8,1,0,6,03_08 08_01 00_01 00_06,3,BC:missing_target_anchor_edge
84232,3,8,1,2,7,03_08 08_01 02_01 02_07,3,BC:missing_target_anchor_edge
84261,3,8,1,6,0,03_08 08_01 06_01 06_00,3,BC:missing_target_anchor_edge
84269,3,8,1,6,12,03_08 08_01 06_01 06_12,3,BC:missing_target_anchor_edge
84270,3,8,1,6,13,03_08 08_01 06_01 06_13,3,BC:missing_target_anchor_edge
84273,3,8,1,7,2,03_08 08_01 07_01 07_02,3,BC:missing_target_anchor_edge
84278,3,8,1,7,10,03_08 08_01 07_01 07_10,3,BC:missing_target_anchor_edge
84279,3,8,1,7,11,03_08 08_01 07_01 07_11,3,BC:missing_target_anchor_edge
84349,3,8,2,0,1,03_08 08_02 00_02 00_01,3,DC:missing_target_anchor_edge
84350,3,8,2,0,4,03_08 08_02 00_02 00_04,3,DC:missing_target_anchor_edge
84351,3,8,2,0,5,03_08 08_02 00_02 00_05,3,DC:missing_target_anchor_edge
84352,3,8,2,0,6,03_08 08_02 00_02 00_06,3,DC:missing_target_anchor_edge
84361,3,8,2,1,4,03_08 08_02 01_02 01_04,3,DE:missing_target_anchor_edge
84362,3,8,2,1,5,03_08 08_02 01_02 01_05,3,DE:missing_target_anchor_edge
84365,3,8,2,1,9,03_08 08_02 01_02 01_09,3,DE:missing_target_anchor_edge
84366,3,8,2,1,10,03_08 08_02 01_02 01_10,3,DE:missing_target_anchor_edge
84367,3,8,2,1,11,03_08 08_02 01_02 01_11,3,DE:missing_target_anchor_edge
84368,3,8,2,1,12,03_08 08_02 01_02 01_12,3,DE:missing_target_anchor_edge
84369,3,8,2,1,13,03_08 08_02 01_02 01_13,3,DE:missing_target_anchor_edge
84370,3,8,2,1,14,03_08 08_02 01_02 01_14,3,DE:missing_target_anchor_edge
84371,3,8,2,4,0,03_08 08_02 04_02 04_00,3,DC:missing_target_anchor_edge
84373,3,8,2,4,5,03_08 08_02 04_02 04_05,3,DC:missing_target_anchor_edge
84376,3,8,2,4,9,03_08 08_02 04_02 04_09,3,DC:missing_target_anchor_edge
84382,3,8,2,5,0,03_08 08_02 05_02 05_00,3,DC:missing_target_anchor_edge
84384,3,8,2,5,4,03_08 08_02 05_02 05_04,3,DC:missing_target_anchor_edge
84388,3,8,2,5,10,03_08 08_02 05_02 05_10,3,DC:missing_target_anchor_edge
84392,3,8,2,5,14,03_08 08_02 05_02 05_14,3,DC:missing_target_anchor_edge
84393,3,8,2,6,0,03_08 08_02 06_02 06_00,3,DC:missing_target_anchor_edge
84394,3,8,2,6,1,03_08 08_02 06_02 06_01,3,DC:missing_target_anchor_edge
84401,3,8,2,6,12,03_08 08_02 06_02 06_12,3,DC:missing_target_anchor_edge
84402,3,8,2,6,13,03_08 08_02 06_02 06_13,3,DC:missing_target_anchor_edge
84404,3,8,2,7,0,03_08 08_02 07_02 07_00,3,DE:missing_target_anchor_edge
84406,3,8,2,7,4,03_08 08_02 07_02 07_04,3,DE:missing_target_anchor_edge
84407,3,8,2,7,5,03_08 08_02 07_02 07_05,3,DE:missing_target_anchor_edge
84408,3,8,2,7,6,03_08 08_02 07_02 07_06,3,DE:missing_target_anchor_edge
84409,3,8,2,7,9,03_08 08_02 07_02 07_09,3,DE:missing_target_anchor_edge
84412,3,8,2,7,12,03_08 08_02 07_02 07_12,3,DE:missing_target_anchor_edge
84413,3,8,2,7,13,03_08 08_02 07_02 07_13,3,DE:missing_target_anchor_edge
84414,3,8,2,7,14,03_08 08_02 07_02 07_14,3,DE:missing_target_anchor_edge
84417,3,8,2,9,4,03_08 08_02 09_02 09_04,3,DC:missing_target_anchor_edge
84422,3,8,2,9,11,03_08 08_02 09_02 09_11,3,DC:missing_target_anchor_edge
84423,3,8,2,9,12,03_08 08_02 09_02 09_12,3,DC:missing_target_anchor_edge
84429,3,8,2,10,5,03_08 08_02 10_02 10_05,3,DC:missing_target_anchor_edge
84431,3,8,2,10,7,03_08 08_02 10_02 10_07,3,DC:missing_target_anchor_edge
84433,3,8,2,10,11,03_08 08_02 10_02 10_11,3,DC:missing_target_anchor_edge
84436,3,8,2,10,14,03_08 08_02 10_02 10_14,3,DC:missing_target_anchor_edge
84442,3,8,2,11,7,03_08 08_02 11_02 11_07,3,DC:missing_target_anchor_edge
84443,3,8,2,11,9,03_08 08_02 11_02 11_09,3,DC:missing_target_anchor_edge
84444,3,8,2,11,10,03_08 08_02 11_02 11_10,3,DC:missing_target_anchor_edge
84445,3,8,2,11,12,03_08 08_02 11_02 11_12,3,DC:missing_target_anchor_edge
84452,3,8,2,12,6,03_08 08_02 12_02 12_06,3,DC:missing_target_anchor_edge
84454,3,8,2,12,9,03_08 08_02 12_02 12_09,3,DC:missing_target_anchor_edge
84456,3,8,2,12,11,03_08 08_02 12_02 12_11,3,DC:missing_target_anchor_edge
84457,3,8,2,12,13,03_08 08_02 12_02 12_13,3,DC:missing_target_anchor_edge
84463,3,8,2,13,6,03_08 08_02 13_02 13_06,3,DC:missing_target_anchor_edge
84468,3,8,2,13,12,03_08 08_02 13_02 13_12,3,DC:missing_target_anchor_edge
84469,3,8,2,13,14,03_08 08_02 13_02 13_14,3,DC:missing_target_anchor_edge
84473,3,8,2,14,5,03_08 08_02 14_02 14_05,3,DC:missing_target_anchor_edge
84477,3,8,2,14,10,03_08 08_02 14_02 14_10,3,DC:missing_target_anchor_edge
84480,3,8,2,14,13,03_08 08_02 14_02 14_13,3,DC:missing_target_anchor_edge
84481,3,8,4,0,1,03_08 08_04 00_04 00_01,3,BC:missing_target_anchor_edge
84483,3,8,4,0,5,03_08 08_04 00_04 00_05,3,BC:missing_target_anchor_edge
84484,3,8,4,0,6,03_08 08_04 00_04 00_06,3,BC:missing_target_anchor_edge
84514,3,8,4,5,0,03_08 08_04 05_04 05_00,3,BC:missing_target_anchor_edge
84520,3,8,4,5,10,03_08 08_04 05_04 05_10,3,BC:missing_target_anchor_edge
84524,3,8,4,5,14,03_08 08_04 05_04 05_14,3,BC:missing_target_anchor_edge
84554,3,8,4,9,11,03_08 08_04 09_04 09_11,3,BC:missing_target_anchor_edge
84555,3,8,4,9,12,03_08 08_04 09_04 09_12,3,BC:missing_target_anchor_edge
84613,3,8,5,0,1,03_08 08_05 00_05 00_01,3,BC:missing_target_anchor_edge
84615,3,8,5,0,4,03_08 08_05 00_05 00_04,3,BC:missing_target_anchor_edge
84616,3,8,5,0,6,03_08 08_05 00_05 00_06,3,BC:missing_target_anchor_edge
84646,3,8,5,4,0,03_08 08_05 04_05 04_00,3,BC:missing_target_anchor_edge
84651,3,8,5,4,9,03_08 08_05 04_05 04_09,3,BC:missing_target_anchor_edge
84695,3,8,5,10,7,03_08 08_05 10_05 10_07,3,BC:missing_target_anchor_edge
84697,3,8,5,10,11,03_08 08_05 10_05 10_11,3,BC:missing_target_anchor_edge
84700,3,8,5,10,14,03_08 08_05 10_05 10_14,3,BC:missing_target_anchor_edge
84741,3,8,5,14,10,03_08 08_05 14_05 14_10,3,BC:missing_target_anchor_edge
84744,3,8,5,14,13,03_08 08_05 14_05 14_13,3,BC:missing_target_anchor_edge
84745,3,8,6,0,1,03_08 08_06 00_06 00_01,3,BC:missing_target_anchor_edge
84747,3,8,6,0,4,03_08 08_06 00_06 00_04,3,BC:missing_target_anchor_edge
84748,3,8,6,0,5,03_08 08_06 00_06 00_05,3,BC:missing_target_anchor_edge
84756,3,8,6,1,0,03_08 08_06 01_06 01_00,3,BC:missing_target_anchor_edge
84757,3,8,6,1,2,03_08 08_06 01_06 01_02,3,BC:missing_target_anchor_edge
84760,3,8,6,1,7,03_08 08_06 01_06 01_07,3,BC:missing_target_anchor_edge
84850,3,8,6,12,9,03_08 08_06 12_06 12_09,3,BC:missing_target_anchor_edge
84852,3,8,6,12,11,03_08 08_06 12_06 12_11,3,BC:missing_target_anchor_edge
84853,3,8,6,12,13,03_08 08_06 12_06 12_13,3,BC:missing_target_anchor_edge
84864,3,8,6,13,12,03_08 08_06 13_06 13_12,3,BC:missing_target_anchor_edge
84865,3,8,6,13,14,03_08 08_06 13_06 13_14,3,BC:missing_target_anchor_edge
84888,3,8,7,1,0,03_08 08_07 01_07 01_00,3,BC:missing_target_anchor_edge
84889,3,8,7,1,2,03_08 08_07 01_07 01_02,3,BC:missing_target_anchor_edge
84892,3,8,7,1,6,03_08 08_07 01_07 01_06,3,BC:missing_target_anchor_edge
84900,3,8,7,2,1,03_08 08_07 02_07 02_01,3,BC:missing_target_anchor_edge
84958,3,8,7,10,5,03_08 08_07 10_07 10_05,3,BC:missing_target_anchor_edge
84961,3,8,7,10,11,03_08 08_07 10_07 10_11,3,BC:missing_target_anchor_edge
84964,3,8,7,10,14,03_08 08_07 10_07 10_14,3,BC:missing_target_anchor_edge
84971,3,8,7,11,9,03_08 08_07 11_07 11_09,3,BC:missing_target_anchor_edge
84972,3,8,7,11,10,03_08 08_07 11_07 11_10,3,BC:missing_target_anchor_edge
84973,3,8,7,11,12,03_08 08_07 11_07 11_12,3,BC:missing_target_anchor_edge
85042,3,8,9,4,0,03_08 08_09 04_09 04_00,3,BC:missing_target_anchor_edge
85045,3,8,9,4,5,03_08 08_09 04_09 04_05,3,BC:missing_target_anchor_edge
85103,3,8,9,11,7,03_08 08_09 11_09 11_07,3,BC:missing_target_anchor_edge
85104,3,8,9,11,10,03_08 08_09 11_09 11_10,3,BC:missing_target_anchor_edge
85105,3,8,9,11,12,03_08 08_09 11_09 11_12,3,BC:missing_target_anchor_edge
85113,3,8,9,12,6,03_08 08_09 12_09 12_06,3,BC:missing_target_anchor_edge
85116,3,8,9,12,11,03_08 08_09 12_09 12_11,3,BC:missing_target_anchor_edge
85117,3,8,9,12,13,03_08 08_09 12_09 12_13,3,BC:missing_target_anchor_edge
85185,3,8,10,5,0,03_08 08_10 05_10 05_00,3,BC:missing_target_anchor_edge
85188,3,8,10,5,4,03_08 08_10 05_10 05_04,3,BC:missing_target_anchor_edge
85195,3,8,10,5,14,03_08 08_10 05_10 05_14,3,BC:missing_target_anchor_edge
85208,3,8,10,7,1,03_08 08_10 07_10 07_01,3,BC:missing_target_anchor_edge
85209,3,8,10,7,2,03_08 08_10 07_10 07_02,3,BC:missing_target_anchor_edge
85214,3,8,10,7,11,03_08 08_10 07_10 07_11,3,BC:missing_target_anchor_edge
85235,3,8,10,11,7,03_08 08_10 11_10 11_07,3,BC:missing_target_anchor_edge
85236,3,8,10,11,9,03_08 08_10 11_10 11_09,3,BC:missing_target_anchor_edge
85237,3,8,10,11,12,03_08 08_10 11_10 11_12,3,BC:missing_target_anchor_edge
85266,3,8,10,14,5,03_08 08_10 14_10 14_05,3,BC:missing_target_anchor_edge
85272,3,8,10,14,13,03_08 08_10 14_10 14_13,3,BC:missing_target_anchor_edge
85340,3,8,11,7,1,03_08 08_11 07_11 07_01,3,BC:missing_target_anchor_edge
85341,3,8,11,7,2,03_08 08_11 07_11 07_02,3,BC:missing_target_anchor_edge
85346,3,8,11,7,10,03_08 08_11 07_11 07_10,3,BC:missing_target_anchor_edge
85353,3,8,11,9,4,03_08 08_11 09_11 09_04,3,BC:missing_target_anchor_edge
85358,3,8,11,9,12,03_08 08_11 09_11 09_12,3,BC:missing_target_anchor_edge
85365,3,8,11,10,5,03_08 08_11 10_11 10_05,3,BC:missing_target_anchor_edge
85367,3,8,11,10,7,03_08 08_11 10_11 10_07,3,BC:missing_target_anchor_edge
85371,3,8,11,10,14,03_08 08_11 10_11 10_14,3,BC:missing_target_anchor_edge
85377,3,8,11,12,6,03_08 08_11 12_11 12_06,3,BC:missing_target_anchor_edge
85379,3,8,11,12,9,03_08 08_11 12_11 12_09,3,BC:missing_target_anchor_edge
85381,3,8,11,12,13,03_08 08_11 12_11 12_13,3,BC:missing_target_anchor_edge
85460,3,8,12,6,0,03_08 08_12 06_12 06_00,3,BC:missing_target_anchor_edge
85461,3,8,12,6,1,03_08 08_12 06_12 06_01,3,BC:missing_target_anchor_edge
85469,3,8,12,6,13,03_08 08_12 06_12 06_13,3,BC:missing_target_anchor_edge
85485,3,8,12,9,4,03_08 08_12 09_12 09_04,3,BC:missing_target_anchor_edge
85490,3,8,12,9,11,03_08 08_12 09_12 09_11,3,BC:missing_target_anchor_edge
85510,3,8,12,11,7,03_08 08_12 11_12 11_07,3,BC:missing_target_anchor_edge
85511,3,8,12,11,9,03_08 08_12 11_12 11_09,3,BC:missing_target_anchor_edge
85512,3,8,12,11,10,03_08 08_12 11_12 11_10,3,BC:missing_target_anchor_edge
85520,3,8,12,13,6,03_08 08_12 13_12 13_06,3,BC:missing_target_anchor_edge
