stress_id,selector_expression,fields,values,bucket_size,sharpness,stress_blocker,provenance_status,family_key,source_family_key,role_token_count,tuple_token_count,other_token_count,sample_role_tokens,sample_tuple_tokens,sample_source_paths,promoted_to_family_candidate
S0099,B=9 AND E=6,B E,9 | 6,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=09_12 13_06 13_12 :: tuples=tuple_edge_1475 tuple_edge_2425 tuple_edge_3070,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,3,3,0,09_12 13_06 13_12,tuple_edge_1475 tuple_edge_2425 tuple_edge_3070,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,false
S0349,A=3 AND B=9 AND C=11,A B C,3 | 9 | 11,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=03_09 09_11 :: tuples=tuple_edge_2424 tuple_edge_611,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,2,2,0,03_09 09_11,tuple_edge_2424 tuple_edge_611,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,false
S0137,A=3 AND C=11,A C,3 | 11,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=03_09 09_11 :: tuples=tuple_edge_2424 tuple_edge_611,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,2,2,0,03_09 09_11,tuple_edge_2424 tuple_edge_611,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,false
S0292,B=9 AND C=12 AND E=14,B C E,9 | 12 | 14,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=09_12 13_12 13_14 :: tuples=tuple_edge_2425 tuple_edge_3070 tuple_edge_3292,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,3,3,0,09_12 13_12 13_14,tuple_edge_2425 tuple_edge_3070 tuple_edge_3292,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,false
S0148,C=9 AND D=3,C D,9 | 3,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=03_04 03_09 :: tuples=tuple_edge_611 tuple_edge_612,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_edge_limit_phase_scan_001_rows.v1.csv g900_edge_overlap_candidate_inspection_001_rows.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv,2,2,0,03_04 03_09,tuple_edge_611 tuple_edge_612,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_edge_limit_phase_scan_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_edge_overlap_candidate_inspection_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv,false
S0358,C=9 AND D=3 AND E=4,C D E,9 | 3 | 4,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=03_04 03_09 :: tuples=tuple_edge_611 tuple_edge_612,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_edge_limit_phase_scan_001_rows.v1.csv g900_edge_overlap_candidate_inspection_001_rows.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv,2,2,0,03_04 03_09,tuple_edge_611 tuple_edge_612,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_edge_limit_phase_scan_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_edge_overlap_candidate_inspection_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv,false
S0158,C=9 AND E=4,C E,9 | 4,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=03_04 03_09 :: tuples=tuple_edge_611 tuple_edge_612,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_edge_limit_phase_scan_001_rows.v1.csv g900_edge_overlap_candidate_inspection_001_rows.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv,2,2,0,03_04 03_09,tuple_edge_611 tuple_edge_612,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_edge_limit_phase_scan_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_edge_overlap_candidate_inspection_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv,false
S0161,D=3 AND E=4,D E,3 | 4,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=03_04 03_09 :: tuples=tuple_edge_611 tuple_edge_612,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_edge_limit_phase_scan_001_rows.v1.csv g900_edge_overlap_candidate_inspection_001_rows.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv,2,2,0,03_04 03_09,tuple_edge_611 tuple_edge_612,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_edge_limit_phase_scan_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_edge_overlap_candidate_inspection_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv,false
S0335,A=6 AND B=12 AND D=10,A B D,6 | 12 | 10,3,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=06_12 10_11 12_11 :: tuples=tuple_edge_1472 tuple_edge_2584 tuple_edge_2844,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,3,3,0,06_12 10_11 12_11,tuple_edge_1472 tuple_edge_2584 tuple_edge_2844,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,false
S0344,A=6 AND C=11 AND D=10,A C D,6 | 11 | 10,3,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=06_12 10_11 12_11 :: tuples=tuple_edge_1472 tuple_edge_2584 tuple_edge_2844,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,3,3,0,06_12 10_11 12_11,tuple_edge_1472 tuple_edge_2584 tuple_edge_2844,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,false
S0131,A=6 AND D=10,A D,6 | 10,3,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=06_12 10_11 12_11 :: tuples=tuple_edge_1472 tuple_edge_2584 tuple_edge_2844,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,3,3,0,06_12 10_11 12_11,tuple_edge_1472 tuple_edge_2584 tuple_edge_2844,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,false
S0351,A=4 AND B=9 AND C=12,A B C,4 | 9 | 12,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=04_09 09_12 :: tuples=tuple_edge_2425 tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,2,2,0,04_09 09_12,tuple_edge_2425 tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,false
S0139,A=4 AND C=12,A C,4 | 12,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=04_09 09_12 :: tuples=tuple_edge_2425 tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,2,2,0,04_09 09_12,tuple_edge_2425 tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv,false
